job_profile_id,competency_id,competency_name,competency_level
10023254,SKLQM04,Quality Management Systems (QMS),2
10023254,CAP071,Managing Teams,3
10023254,SKLQM01,Quality Control (QC),3
10023254,SKLQM09,Quality Validation,2
10023254,CAP106,Standard Operating Procedures,3
10023254,CAP040,Developing Others,3
10023254,SKLQM02,Quality Control Standards,3
10023254,CAP082,Performance Measurement,3
10023255,SKLSCM29,Supply Chain Platforms,3
10023255,SKLSCM30,Supply Chain Policies and Procedures,2
10023255,CAP055,Industry Insight,3
10023255,SKLSCM28,Supply Chain Knowledge,3
10023255,SKLSUS01,Circular Economy,2
10023255,CAP021,Collaborating,3
10023255,SKLGEN21,Quality Assurance (QA),3
10023255,CAP082,Performance Measurement,3
10023255,SKLGEN41,Operational Excellence,3
10023255,SKLSCM36,Vendor/Supplier Selection,2
10023255,CAP134,Systems Thinking,3
10023255,SKLGEN46,Continuous Improvement,3
10023255,SKLSCM21,Procurement Policies and Procedures,2
10023255,SKLLEAD24,Corporate Management,3
10023255,CAP084,Planning and Organizing,3
10023255,CAP117,Vendor Management,3
10023255,SKLPM01,Agile Project Management,2
10023255,CAP112,Technical Credibility,3
10023255,SKLGEN04,Cost-Benefit Analysis,2
10023256,SKLGEN04,Cost-Benefit Analysis,2
10023256,CAP107,Strategic Thinking,3
10023256,SKLSCM12,Logistics Optimization,2
10023256,SKLSCM30,Supply Chain Policies and Procedures,2
10023256,SKLSCM11,Inventory Optimization,2
10023256,SKLSCM28,Supply Chain Knowledge,3
10023256,SKLSCM36,Vendor/Supplier Selection,2
10023256,CAP063,Leadership Behavior,3
10023256,SKLGEN21,Quality Assurance (QA),3
10023256,CAP071,Managing Teams,3
10023256,CAP117,Vendor Management,3
10023256,SKLGEN41,Operational Excellence,3
10023256,CAP082,Performance Measurement,3
10023256,SKLSCM29,Supply Chain Platforms,3
10023256,CAP055,Industry Insight,3
10023256,SKLSCM21,Procurement Policies and Procedures,2
10023256,SKLGEN46,Continuous Improvement,3
10023256,CAP053,Inclusive Leadership,3
10023256,CAP064,Leading Others,3
10023256,CAP040,Developing Others,3
10023256,SKLLEAD24,Corporate Management,3
10023257,SKLSCM52,Demand Planning,3
10023257,SKLSCM36,Vendor/Supplier Selection,2
10023257,SKLSCM12,Logistics Optimization,2
10023257,CAP087,Process Improvement,3
10023257,CAP082,Performance Measurement,3
10023257,SKLFA44,Strategic Cost Management,2
10023257,CAP075,Negotiating,3
10023257,CAP112,Technical Credibility,3
10023257,SKLHR100,Training Others,2
10023257,SKLSCM26,Strategic Sourcing,3
10023257,SKLSCM33,Sustainable Procurement,2
10023257,CAP096,Risk Management,3
10023257,CAP084,Planning and Organizing,3
10023257,SKLSCM31,Supply Chain Resilience,3
10023257,CAP107,Strategic Thinking,3
10023257,SKLSCM56,Supply Planning,3
10023257,SKLGEN47,Administrative Support,3
10023257,SKLSCM02,Compliant Spend,3
10023257,SKLSCM13,Manufacturing Flow Management,3
10023258,CAP075,Negotiating,3
10023258,SKLSCM52,Demand Planning,3
10023258,SKLSCM33,Sustainable Procurement,2
10023258,CAP030,Creating Purpose,2
10023258,SKLSCM36,Vendor/Supplier Selection,2
10023258,CAP071,Managing Teams,2
10023258,CAP063,Leadership Behavior,3
10023258,CAP082,Performance Measurement,3
10023258,SKLFA44,Strategic Cost Management,2
10023258,CAP040,Developing Others,3
10023258,SKLSCM31,Supply Chain Resilience,3
10023258,SKLGEN47,Administrative Support,3
10023258,CAP096,Risk Management,3
10023258,CAP053,Inclusive Leadership,3
10023258,SKLGEN46,Continuous Improvement,3
10023258,SKLSCM12,Logistics Optimization,2
10023258,SKLSCM02,Compliant Spend,3
10023258,SKLGEN41,Operational Excellence,2
10023258,CAP107,Strategic Thinking,2
10023258,SKLSCM13,Manufacturing Flow Management,3
10023258,CAP064,Leading Others,3
10023258,SKLSCM56,Supply Planning,3
10023259,SKLHR22,Diversity Recruiting,2
10023259,SKLHR60,Human Resources Consulting,3
10023259,SKLHR94,Talent Management,2
10023259,CAP110,Tactical Thinking,2
10023259,SKLHR86,Recruitment Strategy,3
10023259,CAP112,Technical Credibility,3
10023259,CAP013,Building Relationships,3
10023259,CAP005,Advising,3
10023259,CAP073,Mentoring,2
10023259,SKLHR57,HR Trends,2
10023259,SKLHR10,Candidate Experience,3
10023259,CAP084,Planning and Organizing,3
10023259,SKLHR14,Candidate Sourcing and Channel Management,2
10023259,SKLHR85,Recruitment Marketing,2
10023259,SKLHR92,Strategic Human Resources (HR) Planning,3
10023259,SKLHR04,Agile Workforce,2
10023259,CAP060,Intercultural Communication,3
10023260,CAP013,Building Relationships,3
10023260,SKLHR85,Recruitment Marketing,2
10023260,SKLHR60,Human Resources Consulting,3
10023260,CAP069,Managing Managers,2
10023260,SKLHR22,Diversity Recruiting,2
10023260,SKLHR14,Candidate Sourcing and Channel Management,2
10023260,SKLHR10,Candidate Experience,3
10023260,CAP060,Intercultural Communication,3
10023260,CAP053,Inclusive Leadership,3
10023260,SKLHR92,Strategic Human Resources (HR) Planning,3
10023260,CAP107,Strategic Thinking,2
10023260,SKLHR86,Recruitment Strategy,3
10023260,CAP040,Developing Others,3
10023260,CAP005,Advising,3
10023260,SKLHR94,Talent Management,2
10023260,CAP064,Leading Others,3
10023260,CAP063,Leadership Behavior,3
10023260,SKLHR49,HR Operational Planning and Organizing,2
10023260,CAP082,Performance Measurement,3
10023261,SKLHR153,Talent Management Strategy,3
10023261,CAP112,Technical Credibility,3
10023261,CAP005,Advising,3
10023261,SKLHR81,People Performance Management,2
10023261,CAP084,Planning and Organizing,3
10023261,SKLHR04,Agile Workforce,2
10023261,SKLHR27,Employee Development Planning,2
10023261,SKLHR148,Workforce Analysis,3
10023261,SKLHR93,Succession Planning,2
10023261,CAP013,Building Relationships,3
10023261,SKLHR60,Human Resources Consulting,3
10023261,SKLHR116,Learning and Development Solutions,2
10023261,CAP073,Mentoring,2
10023261,CAP060,Intercultural Communication,3
10023261,SKLHR94,Talent Management,3
10023261,SKLHR123,Efficiency Metrics,2
10023261,SKLHR92,Strategic Human Resources (HR) Planning,3
10023262,SKLHR153,Talent Management Strategy,3
10023262,SKLHR92,Strategic Human Resources (HR) Planning,3
10023262,SKLHR81,People Performance Management,2
10023262,CAP040,Developing Others,3
10023262,CAP107,Strategic Thinking,2
10023262,SKLHR27,Employee Development Planning,2
10023262,SKLHR94,Talent Management,3
10023262,SKLHR87,Skills Management,2
10023262,CAP053,Inclusive Leadership,3
10023262,CAP063,Leadership Behavior,3
10023262,SKLHR60,Human Resources Consulting,3
10023262,SKLGEN44,Cross-Functional Collaboration,2
10023262,CAP060,Intercultural Communication,3
10023262,CAP064,Leading Others,3
10023262,CAP013,Building Relationships,3
10023262,CAP005,Advising,3
10023262,SKLHR93,Succession Planning,2
10023263,SKLGEN45,Process Optimization,3
10023263,SKLFA29,Financial Reporting,2
10023263,SKLFA45,Tax Advisory and Planning,2
10023263,CAP047,Financially Savvy,3
10023263,SKLFA26,Financial Modeling,2
10023263,CAP112,Technical Credibility,3
10023263,SKLFA47,Tax Management,3
10023263,CAP005,Advising,3
10023263,CAP084,Planning and Organizing,3
10023263,CAP057,Information Transparency,3
10023263,CAP010,Analytical Reasoning,3
10023263,SKLGEN31,Internal Benchmarking,2
10023263,SKLAC07,Auditing,3
10023263,SKLFA23,Financial Analysis,3
10023263,CAP071,Managing Teams,2
10023263,SKLFA46,Tax Compliance,2
10023263,SKLFA30,Financial Risk Management,3
10023264,SKLFA47,Tax Management,3
10023264,CAP006,Agile Decision Making,3
10023264,CAP084,Planning and Organizing,3
10023264,CAP071,Managing Teams,3
10023264,CAP057,Information Transparency,3
10023264,SKLFA30,Financial Risk Management,3
10023264,CAP005,Advising,3
10023264,CAP125,Strategic and Tactical Planning,3
10023264,SKLGEN41,Operational Excellence,3
10023264,SKLFA45,Tax Advisory and Planning,2
10023264,CAP053,Inclusive Leadership,3
10023264,CAP040,Developing Others,3
10023264,SKLGEN45,Process Optimization,3
10023264,SKLFA22,Finance and Accounting Trends,3
10023264,SKLFA46,Tax Compliance,2
10023264,CAP064,Leading Others,3
10023264,CAP063,Leadership Behavior,3
10023264,SKLAC07,Auditing,3
10023264,SKLFA29,Financial Reporting,2
10023264,SKLFA23,Financial Analysis,3
10023265,CAP112,Technical Credibility,3
10023265,CAP084,Planning and Organizing,3
10023265,CAP073,Mentoring,3
10023265,SKLMKT17,Customer Analytics,3
10023265,CAP087,Process Improvement,3
10023265,SKLCS04,Customer Alignment,3
10023265,SKLIT125,User & Customer Support,2
10023265,SKLCS27,Customer Service Philosophy,1
10023265,CAP037,Decision Quality,3
10023265,SKLIT136,Service Request Management,2
10023265,SKLCS07,Customer Experience Management,3
10023265,SKLIT050,Emerging Technologies,2
10023265,SKLCS17,Customer Support Trends,3
10023265,CAP113,Technologically Savvy,3
10023265,CAP035,Customer Centricity,3
10023265,CAP089,Program Management,3
10023265,SKLCS28,Customer Support Operations,3
10023266,SKLCS07,Customer Experience Management,3
10023266,CAP063,Leadership Behavior,3
10023266,CAP069,Managing Managers,3
10023266,SKLIT125,User & Customer Support,2
10023266,SKLCS04,Customer Alignment,3
10023266,SKLCS28,Customer Support Operations,3
10023266,SKLIT136,Service Request Management,2
10023266,CAP040,Developing Others,3
10023266,SKLMKT17,Customer Analytics,3
10023266,SKLGEN44,Cross-Functional Collaboration,2
10023266,CAP107,Strategic Thinking,3
10023266,CAP053,Inclusive Leadership,3
10023266,CAP037,Decision Quality,3
10023266,SKLCS17,Customer Support Trends,3
10023266,SKLIT050,Emerging Technologies,2
10023266,SKLIT062,Incident and Problem Management,2
10023266,CAP113,Technologically Savvy,3
10023266,CAP035,Customer Centricity,3
10023266,SKLMANU52,Root Cause Analysis (RCA),2
10023266,CAP064,Leading Others,3
10023267,CAP084,Planning and Organizing,3
10023267,SKLIT136,Service Request Management,2
10023267,CAP132,Resource Planning,3
10023267,CAP005,Advising,3
10023267,SKLFA07,Budget Management,2
10023267,CAP112,Technical Credibility,3
10023267,CAP091,Project Management,3
10023267,SKLCS14,Customer Service,3
10023267,SKLIT125,User & Customer Support,2
10023267,SKLCS17,Customer Support Trends,3
10023267,SKLPM09,Project Management Office,3
10023267,SKLCS28,Customer Support Operations,3
10023267,SKLRD09,Product Lifecycle Management (PLM),3
10023267,SKLIT120,Technical Writing,2
10023267,SKLGEN17,Insight Analytics,2
10023267,SKLGEN21,Quality Assurance (QA),2
10023267,CAP043,Empowering Others,3
10023268,SKLCS28,Customer Support Operations,3
10023268,SKLCS17,Customer Support Trends,3
10023268,SKLRD09,Product Lifecycle Management (PLM),3
10023268,CAP043,Empowering Others,3
10023268,CAP069,Managing Managers,3
10023268,SKLGEN21,Quality Assurance (QA),2
10023268,SKLGEN46,Continuous Improvement,2
10023268,SKLIT125,User & Customer Support,2
10023268,CAP063,Leadership Behavior,3
10023268,SKLIT120,Technical Writing,2
10023268,SKLCS14,Customer Service,3
10023268,SKLPM09,Project Management Office,3
10023268,CAP112,Technical Credibility,3
10023268,CAP132,Resource Planning,3
10023268,CAP053,Inclusive Leadership,3
10023268,CAP064,Leading Others,3
10023268,SKLIT136,Service Request Management,2
10023268,CAP040,Developing Others,3
10023268,SKLGEN44,Cross-Functional Collaboration,2
10023269,SKLRD07,Product Development,3
10023269,CAP005,Advising,3
10023269,CAP064,Leading Others,3
10023269,CAP082,Performance Measurement,3
10023269,SKLRD12,Product Strategy,3
10023269,SKLRD17,Research and Development,2
10023269,SKLIT184,Human-Computer Interaction,3
10023269,CAP071,Managing Teams,2
10023269,CAP053,Inclusive Leadership,3
10023269,CAP063,Leadership Behavior,3
10023269,SKLSCM27,Strategic Supply Chain Management,2
10023269,SKLIT104,Software Development & Management,3
10023269,SKLFA44,Strategic Cost Management,2
10023269,SKLGEN44,Cross-Functional Collaboration,2
10023269,CAP040,Developing Others,3
10023269,CAP030,Creating Purpose,3
10023269,SKLPM08,Project Management Methodologies and Frameworks,3
10023269,CAP010,Analytical Reasoning,3
10023270,CAP112,Technical Credibility,3
10023270,SKLLEAD24,Corporate Management,3
10023270,SKLGEN41,Operational Excellence,3
10023270,SKLRD10,Product Management,2
10023270,CAP063,Leadership Behavior,3
10023270,CAP064,Leading Others,3
10023270,SKLRD12,Product Strategy,2
10023270,SKLLEAD18,Gap Analysis,3
10023270,SKLRD08,Product Improvement,3
10023270,SKLGEN48,Business Requirements Analysis,3
10023270,CAP040,Developing Others,3
10023270,CAP053,Inclusive Leadership,3
10023270,CAP071,Managing Teams,3
10023270,SKLRD09,Product Lifecycle Management (PLM),2
10023270,SKLGEN21,Quality Assurance (QA),2
10023270,CAP129,Business Case Reasoning,3
10023270,SKLGEN44,Cross-Functional Collaboration,2
10023270,SKLIT050,Emerging Technologies,2
10023270,CAP050,Global Markets,3
10023271,SKLHC181,Cardiology,3
10023271,SKLMKT22,External Market Knowledge,3
10023271,CAP032,Critical Thinking,3
10023271,SKLHC58,Pharmaceutical Knowledge,3
10023271,CAP089,Program Management,3
10023271,SKLSLS19,Selling,3
10023271,CAP035,Customer Centricity,4
10023271,CAP082,Performance Measurement,4
10023271,CAP071,Managing Teams,4
10023271,SKLSLS04,Net Revenue Management (NRM),3
10023271,SKLHC94,Pharmaceutical Product Marketing and Sales,3
10023271,SKLSLS18,Sales Trends,3
10023271,SKLSLS22,Strategic Sales Planning,3
10023272,CAP040,Developing Others,3
10023272,SKLIT104,Software Development & Management,3
10023272,SKLIT069,Information Technology Service Management (ITSM),2
10023272,SKLRD09,Product Lifecycle Management (PLM),3
10023272,SKLAC10,Compliance Management,2
10023272,SKLIT136,Service Request Management,2
10023272,SKLGEN54,Technical Support,3
10023272,SKLIT184,Human-Computer Interaction,3
10023272,CAP043,Empowering Others,3
10023272,SKLCS22,Product Knowledge,3
10023272,SKLGEN21,Quality Assurance (QA),2
10023272,CAP053,Inclusive Leadership,3
10023272,CAP064,Leading Others,3
10023272,SKLIT120,Technical Writing,2
10023272,CAP063,Leadership Behavior,3
10023272,CAP132,Resource Planning,3
10023272,CAP129,Business Case Reasoning,2
10023272,CAP071,Managing Teams,2
10023272,CAP112,Technical Credibility,3
10023273,CAP084,Planning and Organizing,3
10023273,CAP112,Technical Credibility,3
10023273,SKLFA43,Risk Assessment,3
10023273,SKLENG02,Automation and Robotics,2
10023273,CAP087,Process Improvement,3
10023273,SKLPM08,Project Management Methodologies and Frameworks,2
10023273,CAP040,Developing Others,3
10023273,CAP139,Lateral Leadership,2
10023273,SKLGEN07,Data Dashboards,2
10023273,SKLIT312,Information Technology (IT) Strategy,3
10023273,CAP029,Consulting,3
10023273,SKLCS04,Customer Alignment,3
10023273,SKLGEN05,Data Analysis,3
10023273,SKLRD11,Product Portfolio Management,2
10023273,CAP107,Strategic Thinking,3
10023273,SKLPM09,Project Management Office,3
10023273,SKLHR100,Training Others,2
10023274,SKLIT312,Information Technology (IT) Strategy,3
10023274,SKLHR100,Training Others,2
10023274,SKLFA43,Risk Assessment,3
10023274,CAP064,Leading Others,3
10023274,CAP029,Consulting,3
10023274,CAP053,Inclusive Leadership,3
10023274,CAP107,Strategic Thinking,3
10023274,CAP063,Leadership Behavior,3
10023274,CAP110,Tactical Thinking,3
10023274,SKLRD11,Product Portfolio Management,2
10023274,SKLCS04,Customer Alignment,3
10023274,SKLFA08,Budgeting,3
10023274,SKLPM08,Project Management Methodologies and Frameworks,2
10023274,SKLPM09,Project Management Office,3
10023274,SKLGEN05,Data Analysis,3
10023274,CAP087,Process Improvement,3
10023274,CAP040,Developing Others,3
10023274,CAP071,Managing Teams,3
10023275,SKLQM01,Quality Control (QC),2
10023275,SKLGEN44,Cross-Functional Collaboration,2
10023275,CAP084,Planning and Organizing,3
10023275,CAP112,Technical Credibility,3
10023275,SKLMANU37,Process Control,3
10023275,CAP008,Agility,3
10023275,SKLPM15,Project Controlling and Reporting,3
10023275,CAP127,Market Savvy,3
10023275,CAP087,Process Improvement,3
10023275,SKLPM09,Project Management Office,3
10023275,SKLGEN14,Data Visualization,3
10023275,SKLPM08,Project Management Methodologies and Frameworks,2
10023275,SKLPM14,IT Project Management (ITPM),3
10023275,CAP056,Influencing Others,3
10023275,CAP082,Performance Measurement,3
10023275,SKLPM10,Project Management Tools and Solutions,2
10023276,CAP087,Process Improvement,3
10023276,SKLMANU37,Process Control,3
10023276,CAP071,Managing Teams,3
10023276,CAP008,Agility,3
10023276,CAP063,Leadership Behavior,3
10023276,CAP125,Strategic and Tactical Planning,2
10023276,SKLPM15,Project Controlling and Reporting,3
10023276,SKLPM09,Project Management Office,3
10023276,SKLCOM30,Stakeholder Engagement,2
10023276,SKLPM08,Project Management Methodologies and Frameworks,2
10023276,SKLPM10,Project Management Tools and Solutions,2
10023276,SKLQM01,Quality Control (QC),2
10023276,SKLPM14,IT Project Management (ITPM),3
10023276,CAP082,Performance Measurement,3
10023276,CAP064,Leading Others,3
10023276,CAP040,Developing Others,3
10023276,CAP053,Inclusive Leadership,3
10023276,CAP056,Influencing Others,3
10023277,SKLFA41,Regulatory Compliance,2
10023277,CAP084,Planning and Organizing,3
10023277,CAP021,Collaborating,3
10023277,CAP073,Mentoring,2
10023277,CAP018,Change Management,3
10023277,SKLCB01,Compensation and Benefits Policies and Procedures,3
10023277,SKLCB02,Compensation and Benefits Trends,2
10023277,SKLCB06,Employee Rewards Program,2
10023277,SKLCB21,Compensation and Benefits Knowledge,3
10023277,SKLHR94,Talent Management,3
10023277,CAP112,Technical Credibility,3
10023277,SKLCB20,Strategic Compensation and Benefits Planning,2
10023277,SKLHR92,Strategic Human Resources (HR) Planning,3
10023277,SKLCB04,Compensation Planning and Management,3
10023277,CAP055,Industry Insight,3
10023277,SKLCB10,Incentive Scheme Design,2
10023277,CAP107,Strategic Thinking,3
10023278,CAP125,Strategic and Tactical Planning,3
10023278,SKLHR92,Strategic Human Resources (HR) Planning,3
10023278,CAP040,Developing Others,3
10023278,SKLFA41,Regulatory Compliance,2
10023278,SKLCB10,Incentive Scheme Design,2
10023278,CAP018,Change Management,3
10023278,SKLHR94,Talent Management,3
10023278,SKLCB04,Compensation Planning and Management,3
10023278,SKLCB02,Compensation and Benefits Trends,2
10023278,SKLCB05,Employee Benefits,3
10023278,SKLCB06,Employee Rewards Program,2
10023278,CAP021,Collaborating,3
10023278,CAP063,Leadership Behavior,3
10023278,CAP055,Industry Insight,3
10023278,CAP071,Managing Teams,3
10023278,CAP082,Performance Measurement,2
10023278,SKLCB01,Compensation and Benefits Policies and Procedures,3
10023278,CAP053,Inclusive Leadership,3
10023278,SKLCB21,Compensation and Benefits Knowledge,3
10023278,CAP064,Leading Others,3
10023279,CAP089,Program Management,3
10023279,SKLLEAD02,Business Planning,2
10023279,CAP022,Commercial Thinking,3
10023279,SKLGEN05,Data Analysis,3
10023279,CAP112,Technical Credibility,3
10023279,CAP055,Industry Insight,3
10023279,SKLIT251,Advanced Analytics,3
10023279,SKLLEAD07,Due Diligence,2
10023279,CAP073,Mentoring,3
10023279,SKLGEN44,Cross-Functional Collaboration,2
10023279,SKLBF86,Trading Environment Knowledge,2
10023279,SKLFA23,Financial Analysis,3
10023279,CAP084,Planning and Organizing,3
10023279,SKLCS08,Customer Intelligence,3
10023279,SKLMKT34,Marketing Strategy and Positioning,3
10023279,SKLMKT36,Marketing Trends,2
10023279,SKLMKT84,Trade Promotion Management (TPM),2
10023279,CAP045,Execution Focus,3
10023279,SKLMKT04,Brand / Reputation Management,3
10023279,CAP075,Negotiating,3
10023280,CAP064,Leading Others,3
10023280,SKLMKT34,Marketing Strategy and Positioning,3
10023280,SKLLEAD02,Business Planning,2
10023280,SKLSLS28,Collaborative Sales and Marketing,2
10023280,SKLMKT04,Brand / Reputation Management,3
10023280,SKLCS08,Customer Intelligence,3
10023280,CAP089,Program Management,3
10023280,CAP053,Inclusive Leadership,3
10023280,SKLLEAD04,Corporate Governance,2
10023280,SKLLEAD07,Due Diligence,2
10023280,SKLCA36,Content Evaluation,2
10023280,SKLFA23,Financial Analysis,3
10023280,SKLBF86,Trading Environment Knowledge,2
10023280,CAP075,Negotiating,3
10023280,CAP071,Managing Teams,3
10023280,CAP022,Commercial Thinking,3
10023280,CAP063,Leadership Behavior,3
10023280,SKLGEN05,Data Analysis,3
10023280,CAP125,Strategic and Tactical Planning,3
10023280,SKLMKT36,Marketing Trends,2
10023280,SKLGEN44,Cross-Functional Collaboration,2
10023280,CAP045,Execution Focus,3
10023280,CAP040,Developing Others,3
10023280,SKLIT251,Advanced Analytics,3
10023281,SKLHC11,Clinical Trial Operations: Good Clinical Practice (GCPs),3
10023281,CAP061,Interdisciplinary Knowledge,3
10023281,CAP063,Leadership Behavior,3
10023281,CAP053,Inclusive Leadership,3
10023281,CAP105,Stakeholder Management,3
10023281,SKLQM02,Quality Control Standards,2
10023281,SYRSKL001,Clinical Biomarkers,3
10023281,CAP071,Managing Teams,3
10023281,SKLMANU29,Medical Technology (MediTech),3
10023281,SKLHC20,Drug Discovery and Development,3
10023281,CAP055,Industry Insight,3
10023281,SKLPM07,Organizational Project Management,2
10023281,SKLHC49,Medical Regulation Compliance,3
10023281,SKLRD28,Research Proposal,2
10023281,CAP064,Leading Others,3
10023281,CAP113,Technologically Savvy,3
10023281,SKLRD18,Scientific Research,2
10023281,SKLHC113,Translational Medicine,2
10023281,CAP040,Developing Others,3
10023282,SKLSCM39,Imports & Exports,3
10023282,SKLSCM47,Transport Management Trends,2
10023282,CAP087,Process Improvement,3
10023282,SKLGEN05,Data Analysis,3
10023282,CAP113,Technologically Savvy,3
10023282,SKLSCM48,Transportation Networks,2
10023282,CAP106,Standard Operating Procedures,3
10023282,CAP098,Safety Focus,3
10023282,CAP112,Technical Credibility,3
10023282,CAP073,Mentoring,2
10023282,SKLSCM05,Distribution Management,3
10023282,SKLSCM34,Transportation Management,2
10023282,SKLHR126,Resource Allocation,2
10023282,CAP084,Planning and Organizing,3
10023282,SKLSCM16,Order Management,3
10023282,SKLSCM27,Strategic Supply Chain Management,3
10023282,CAP125,Strategic and Tactical Planning,3
10023282,SKLSCM46,Transport Management System (TMS),3
10023283,SKLSCM05,Distribution Management,3
10023283,SKLGEN41,Operational Excellence,2
10023283,CAP040,Developing Others,3
10023283,SKLSCM34,Transportation Management,2
10023283,SKLSCM47,Transport Management Trends,2
10023283,SKLSCM46,Transport Management System (TMS),3
10023283,SKLSCM16,Order Management,3
10023283,CAP064,Leading Others,3
10023283,CAP063,Leadership Behavior,3
10023283,CAP098,Safety Focus,3
10023283,CAP082,Performance Measurement,3
10023283,SKLSCM39,Imports & Exports,3
10023283,SKLSCM48,Transportation Networks,2
10023283,CAP125,Strategic and Tactical Planning,3
10023283,SKLSCM27,Strategic Supply Chain Management,3
10023283,CAP053,Inclusive Leadership,3
10023283,CAP014,Business Alignment,2
10023283,CAP113,Technologically Savvy,3
10023283,CAP071,Managing Teams,2
10023284,CAP087,Process Improvement,3
10023284,SKLOM18,Office Administration,2
10023284,SKLOM45,Corporate Travel Management,3
10023284,CAP084,Planning and Organizing,3
10023284,SKLAVI08,Aviation Law,3
10023284,CAP042,Emotional Intelligence,3
10023284,SKLOM46,Travel Policy,2
10023284,SKLOM47,Travel Management Software,2
10023284,SKLAC10,Compliance Management,3
10023284,SKLFA07,Budget Management,3
10023284,SKLPOL50,Knowledge Networks,2
10023284,SKLAVI15,Airline and Airport Management,3
10023284,CAP041,Diplomacy,3
10023284,SKLOM17,Microsoft Office,2
10023284,SKLAVI09,Flight Planning,3
10023284,CAP005,Advising,3
10023284,CAP112,Technical Credibility,3
10023284,CAP022,Commercial Thinking,3
10023284,SKLAVI10,Spatial Orientation,2
10023284,SKLAVI04,Aviation Safety and Security,3
10023284,SKLAVI12,Crew Management,3
10023284,CAP115,Unflappability,3
10023284,SKLHR100,Training Others,3
10023284,CAP020,Coaching,2
10023284,CAP057,Information Transparency,3
10023284,CAP071,Managing Teams,3
10023285,CAP115,Unflappability,3
10023285,SKLFA07,Budget Management,3
10023285,SKLAVI12,Crew Management,3
10023285,SKLAVI09,Flight Planning,3
10023285,CAP040,Developing Others,3
10023285,CAP087,Process Improvement,3
10023285,SKLAVI15,Airline and Airport Management,3
10023285,CAP042,Emotional Intelligence,3
10023285,SKLOM47,Travel Management Software,2
10023285,SKLOM17,Microsoft Office,2
10023285,SKLAVI10,Spatial Orientation,2
10023285,CAP041,Diplomacy,3
10023285,SKLAC10,Compliance Management,3
10023285,SKLOM46,Travel Policy,2
10023285,SKLAVI08,Aviation Law,3
10023285,SKLAVI04,Aviation Safety and Security,3
10023285,SKLOM45,Corporate Travel Management,3
10023285,CAP055,Industry Insight,2
10023285,CAP082,Performance Measurement,2
10023285,CAP063,Leadership Behavior,3
10023285,CAP057,Information Transparency,3
10023285,CAP005,Advising,3
10023285,SKLHR126,Resource Allocation,2
10023285,SKLOM18,Office Administration,2
10023285,CAP064,Leading Others,3
10023285,SKLAC20,Internal Controls,2
10023285,SKLHR100,Training Others,3
10023285,CAP053,Inclusive Leadership,3
10023286,SKLIT227,Compliance and Controls,3
10023286,CAP087,Process Improvement,3
10023286,SKLFA48,Treasury,2
10023286,SKLFA07,Budget Management,3
10023286,SKLAC16,Fraud Management,2
10023286,SKLDT02,Big Data Management and Analytics,3
10023286,SKLFA23,Financial Analysis,3
10023286,CAP064,Leading Others,2
10023286,CAP047,Financially Savvy,3
10023286,SKLFA10,Cash Management,3
10023286,SKLBF21,Foreign Currency Credit Management,3
10023286,SKLFA43,Risk Assessment,2
10023286,SKLFA30,Financial Risk Management,3
10023286,CAP084,Planning and Organizing,3
10023286,CAP037,Decision Quality,3
10023286,CAP112,Technical Credibility,3
10023287,CAP064,Leading Others,3
10023287,CAP084,Planning and Organizing,3
10023287,SKLFA10,Cash Management,3
10023287,CAP071,Managing Teams,3
10023287,CAP037,Decision Quality,3
10023287,SKLFA48,Treasury,2
10023287,CAP063,Leadership Behavior,3
10023287,SKLBF107,Capital Markets,3
10023287,SKLFA43,Risk Assessment,2
10023287,SKLBF21,Foreign Currency Credit Management,3
10023287,CAP047,Financially Savvy,3
10023287,CAP053,Inclusive Leadership,3
10023287,CAP107,Strategic Thinking,3
10023287,SKLFA23,Financial Analysis,3
10023287,CAP082,Performance Measurement,3
10023287,CAP040,Developing Others,3
10023287,SKLGEN41,Operational Excellence,2
10023287,SKLFA30,Financial Risk Management,3
10023287,SKLAC16,Fraud Management,2
10023287,SKLFA25,Financial Forecasting,2
10023287,SKLFA07,Budget Management,3
10023288,SKLDT09,Design Thinking,2
10023288,SKLIT193,Information Technology (IT) Architecture,2
10023288,CAP112,Technical Credibility,3
10023288,SKLIT184,Human-Computer Interaction,3
10023288,SKLRD14,Prototyping,2
10023288,SKLIT127,User Interface and User Experience (UIUX),3
10023288,CAP084,Planning and Organizing,3
10023288,CAP049,Futurist,3
10023288,CAP092,Team Well-Being,2
10023288,SKLGEN21,Quality Assurance (QA),2
10023288,SKLIT050,Emerging Technologies,3
10023288,CAP021,Collaborating,3
10023288,CAP087,Process Improvement,3
10023288,CAP016,Business Savvy,3
10023288,CAP035,Customer Centricity,3
10023288,SKLMKT23,Graphic Design,3
10023288,SKLPM14,IT Project Management (ITPM),2
10023288,SKLRD04,Market Research,2
10023289,CAP049,Futurist,3
10023289,SKLGEN45,Process Optimization,3
10023289,CAP035,Customer Centricity,3
10023289,SKLIT193,Information Technology (IT) Architecture,2
10023289,CAP016,Business Savvy,3
10023289,CAP040,Developing Others,3
10023289,SKLMKT23,Graphic Design,3
10023289,SKLPM14,IT Project Management (ITPM),2
10023289,SKLRD04,Market Research,2
10023289,CAP107,Strategic Thinking,3
10023289,SKLDT09,Design Thinking,3
10023289,CAP053,Inclusive Leadership,3
10023289,SKLIT184,Human-Computer Interaction,3
