employee_id,competency_id
E52113,TT000869
E52114,TT000870
E52115,TT000871
E52116,TT000873
E52117,TT000874
E52118,TT000875
E52119,TT000876
E52120,TT000877
E52121,TT000878
E52122,TT000879
E52123,TT000880
E52124,TT000881
E52125,TT000882
E52126,TT000883
E52127,TT000884
E52128,TT000885
E52129,TT000886
E52130,TT000887
E52131,TT000888
E52132,TT000889
E52133,TT000890
E52134,TT000891
E52135,TT000892
E52136,TT000893
E52137,TT000894
E52138,TT000895
E52139,TT000896
E52140,TT000897
E52141,TT000898
E52142,TT000899
E52143,TT000900
E52144,TT000901
E52145,TT000902
E52146,TT000903
E52147,TT000904
E52148,TT000905
E52149,TT000906
E52150,TT000908
E52151,TT000909
E52152,TT000910
E52153,TT000911
E52154,TT000912
E52155,TT000913
E52156,TT000914
E52157,TT000915
E52158,TT000916
E52159,TT000917
E52160,TT000918
E52161,TT000919
E52162,TT000920
E52163,TT000921
E52164,TT000922
E52165,TT000923
E52166,TT000924
E52167,TT000925
E52168,TT000926
E52169,TT000927
E52170,TT000928
E52171,TT000929
E52172,TT000930
E52173,TT000931
E52174,TT000932
E52175,TT000933
E52176,TT000934
E52177,TT000935
E52178,TT000936
E52179,TT000937
E52180,TT000938
E52181,TT000939
E52182,TT000940
E52183,TT000941
E52184,TT000942
E52185,TT000943
E52186,TT000944
E52187,TT000945
E52188,TT000946
E52189,TT000947
E52190,TT000948
E52191,TT000949
E52192,TT000951
E52193,TT000952
E52194,TT000953
E52195,TT000954
E52196,TT000955
E52197,TT000956
E52198,TT000957
E52199,TT000958
E52200,TT000959
E52201,TT000960
E52202,TT000961
E52203,TT000962
E52204,TT000963
E52205,TT000964
E52206,TT000965
E52207,TT000967
E52208,TT000968
E52209,TT000969
E52210,TT000970
E52211,TT000971
E52212,TT000972
E52213,TT000973
E52214,TT000974
E52215,TT000975
E52216,TT000976
E52217,TT000977
E52218,TT000978
E52219,TT000979
E52220,TT000980
E52221,TT000981
E52222,TT000982
E52223,TT000983
E52224,TT000985
E52225,TT000986
E52226,TT000987
E52227,TT000988
E52228,TT000989
E52229,TT000990
E52230,TT000991
E52231,TT000992
E52232,TT000993
E52233,TT000994
E52234,TT000995
E52235,TT000996
E52236,TT000997
E52237,TT000998
E52238,TT000999
E52239,TT001000
E52240,TT001001
E52241,TT001002
E52242,TT001003
E52243,TT001004
E52244,TT001005
E52245,TT001006
E52246,TT001007
E52247,TT001008
E52248,TT001009
E52249,TT001010
E52250,TT001011
E52251,TT001012
E52252,TT001013
E52253,TT001014
E52254,TT001015
E52255,TT001016
E52256,TT001017
E52257,TT001018
E52258,TT001021
E52259,TT001022
E52260,TT001023
E52261,TT001024
E52262,TT001025
E52263,TT001026
E52264,TT001027
E52265,TT001028
E52266,TT001029
E52267,TT001030
E52268,TT001031
E52269,TT001032
E52270,TT001033
E52271,TT001034
E52272,TT001035
E52273,TT001036
E52274,TT001037
E52275,TT001038
E52276,TT001039
E52277,TT001040
E52278,TT001041
E52279,TT001042
E52280,TT001043
E52281,TT001044
E52282,TT001045
E52283,TT001046
E52284,TT001047
E52285,TT001048
E52286,TT001049
E52287,TT001050
E52288,TT001051
E52289,TT001052
E52290,TT001053
E52291,TT001054
E52292,TT001055
E52293,TT001056
E52294,TT001057
E52295,TT001058
E52296,TT001059
E52297,TT001060
E52298,TT001061
E52299,TT001062
E52300,TT001063
E52301,TT001064
E52302,TT001065
E52303,TT001066
E52304,TT001067
E52305,TT001068
E52306,TT001069
E52307,TT001070
E52308,TT001071
E52309,TT001072
E52310,TT001073
E52311,TT001074
E52312,TT001075
E52313,TT001076
E52314,TT001077
E52315,TT001078
E52316,TT001079
E52317,TT001080
E52318,TT001081
E52319,TT001082
E52320,TT001083
E52321,TT001084
E52322,TT001085
E52323,TT001086
E52324,TT001087
E52325,TT001088
E52326,TT001089
E52327,TT001090
E52328,TT001091
E52329,TT001092
E52330,TT001093
E52331,TT001094
E52332,TT001095
E52333,TT001096
E52334,TT001097
E52335,TT001098
E52336,TT001099
E52337,TT001100
E52338,TT001101
E52339,TT001102
E52340,TT001103
E52341,TT001104
E52342,TT001105
E52343,TT001106
E52344,TT001107
E52345,TT001108
E52346,TT001109
E52347,TT001110
E52348,TT001111
E52349,TT001112
E52350,TT001113
E52351,TT001114
E52352,TT001115
E52353,TT001116
E52354,TT001117
E52355,TT001118
E52356,TT001119
E52357,TT001120
E52358,TT001121
E52359,TT001122
E52360,TT001123
E52361,TT001124
E52362,TT001125
E52363,TT001126
E52364,TT001128
E52365,TT001129
E52366,TT001130
E52367,TT001131
E52368,TT001132
E52369,TT001133
E52370,TT001134
E52371,TT001135
E52372,TT001136
E52373,TT001137
E52374,TT001138
E52375,TT001139
E52376,TT001140
E52377,TT001141
E52378,TT001142
E52379,TT001143
E52380,TT001144
E52381,TT001145
E52382,TT001146
E52383,TT001147
E52384,TT001148
E52385,TT001149
E52386,TT001150
E52387,TT001151
E52388,TT001152
E52389,TT001153
E52390,TT001154
E52391,TT001155
E52392,TT001156
E52393,TT001157
E52394,TT001158
E52395,TT001159
E52396,TT001160
E52397,TT001161
E52398,TT001162
E52399,TT001163
E52400,TT001164
E52401,TT001165
E52402,TT001166
E52403,TT001167
E52404,TT001168
E52405,TT001169
E52406,TT001170
E52407,TT001171
E52408,TT001172
E52409,TT001173
E52410,TT001174
E52411,TT001175
E52412,TT001176
E52413,TT001177
E52414,TT001178
E52415,TT001179
E52416,TT001180
E52417,TT001181
E52418,TT001182
E52419,TT001183
E52420,TT001184
E52421,TT001185
E52422,TT001186
E52423,TT001187
E52424,TT001188
E52425,TT001189
E52426,TT001190
E52427,TT001191
E52428,TT001192
E52429,TT001193
E52430,TT001194
E52431,TT001195
E52432,TT001196
E52433,TT001197
E52434,TT001198
E52435,TT001199
E52436,TT001200
E52437,TT001201
E52438,TT001202
E52439,TT001203
E52440,TT001204
E52441,TT001205
E52442,TT001206
E52443,TT001207
E52444,TT001208
E52445,TT001209
E52446,TT001210
E52447,TT001211
E52448,TT001212
E52449,TT001213
E52450,TT001214
E52451,TT001215
E52452,TT001216
E52453,TT001217
E52454,TT001218
E52455,TT001219
E52456,TT001220
E52457,TT001221
E52458,TT001222
E52459,TT001223
E52460,TT001224
E52461,TT001225
E52462,TT001226
E52463,TT001227
E52464,TT001228
E52465,TT001229
E52466,TT001230
E52467,TT001231
E52468,TT001232
E52469,TT001233
E52470,TT001234
E52471,TT001235
E52472,TT001236
E52473,TT001237
E52474,TT001238
E52475,TT001239
E52476,TT001241
E52477,TT001242
E52478,TT001243
E52479,TT001244
E52480,TT001245
E52481,TT001246
E52482,TT001247
E52483,TT001248
E52484,TT001249
E52485,TT001250
E52486,TT001251
E52487,TT001252
E52488,TT001253
E52489,TT001254
E52490,TT001255
E52491,TT001256
E52492,TT001257
E52493,TT001258
E52494,TT001260
E52495,TT001261
E52496,TT001262
E52497,TT001263
E52498,TT001264
E52499,TT001265
E52500,TT001266
E52501,TT001267
E52502,TT001268
E52503,TT001269
E52504,TT001270
E52505,TT001271
E52506,TT001272
E52507,TT001273
E52508,TT001274
E52509,TT001275
E52510,TT001276
E52511,TT001277
E52512,TT001278
E52513,TT001279
E52514,TT001280
E52515,TT001282
E52516,TT001283
E52517,TT001284
E52518,TT001285
E52519,TT001286
E52520,TT001287
E52521,TT001288
E52522,TT001289
E52523,TT001290
E52524,TT001291
E52525,TT001292
E52526,TT001293
E52527,TT001294
E52528,TT001295
E52529,TT001296
E52530,TT001298
E52531,TT001299
E52532,TT001300
E52533,TT001301
E52534,TT001302
E52535,TT001303
E52536,TT001304
E52537,TT001305
E52538,TT001306
E52539,TT001307
E52540,TT001308
E52541,TT001309
E52542,TT001310
E52543,TT001311
E52544,TT001312
E52545,TT001313
E52546,TT001314
E52547,TT001315
E52548,TT001316
E52549,TT001317
E52550,TT001319
E52551,TT001320
E52552,TT001321
E52553,TT001322
E52554,TT001323
E52555,TT001324
E52556,TT001325
E52557,TT001326
E52558,TT001327
E52559,TT001328
E52560,TT001329
E52561,TT001330
E52562,TT001331
E52563,TT001332
E52564,TT001333
E52565,TT001334
E52566,TT001335
E52567,TT001336
E52568,TT001337
E52569,TT001338
E52570,TT001339
E52571,TT001340
E52572,TT001341
E52573,TT001342
E52574,TT001343
E52575,TT001344
E52576,TT001345
E52577,TT001346
E52578,TT001347
E52579,TT001348
E52580,TT001349
E52581,TT001350
E52582,TT001351
E52583,TT001352
E52584,TT001353
E52585,TT001354
E52586,TT001355
E52587,TT001356
E52588,TT001357
E52589,TT001358
E52590,TT001359
E52591,TT001360
E52592,TT001361
E52593,TT001362
E52594,TT001363
E52595,TT001364
E52596,TT001365
E52597,TT001366
E52598,TT001368
E52599,TT001369
E52600,TT001370
E52601,TT001371
E52602,TT001372
E52603,TT001373
E52604,TT001374
E52605,TT001375
E52606,TT001376
E52607,TT001377
E52608,TT001378
E52609,TT001379
E52610,TT001380
E52611,TT001381
E52612,TT001383
E52613,TT001384
E52614,TT001385
E52615,TT001386
E52616,TT001387
E52617,TT001388
E52618,TT001389
E52619,TT001390
E52620,TT001391
E52621,TT001392
E52622,TT001393
E52623,TT001394
E52624,TT001395
E52625,TT001396
E52626,TT001397
E52627,TT001398
E52628,TT001399
E52629,TT001400
E52630,TT001401
E52631,TT001402
E52632,TT001403
E52633,TT001404
E52634,TT001405
E52635,TT001406
E52636,TT001407
E52637,TT001408
E52638,TT001409
E52639,TT001410
E52640,TT001411
E52641,TT001412
E52642,TT001413
E52643,TT001414
E52644,TT001415
E52645,TT001416
E52646,TT001417
E52647,TT001418
E52648,TT001419
E52649,TT001420
E52650,TT001421
E52651,TT001422
E52652,TT001423
E52653,TT001424
E52654,TT001425
E52655,TT001426
E52656,TT001427
E52657,TT001428
E52658,TT001429
E52659,TT001430
E52660,TT001431
E52661,TT001432
E52662,TT001433
E52663,TT001434
E52664,TT001435
E52665,TT001436
E52666,TT001437
E52667,TT001438
E52668,TT001439
E52669,TT001440
E52670,TT001441
E52671,TT001442
E52672,TT001443
E52673,TT001444
E52674,TT001445
E52675,TT001446
E52676,TT001447
E52677,TT001448
E52678,TT001449
E52679,TT001450
E52680,TT001451
E52681,TT001452
E52682,TT001453
E52683,TT001454
E52684,TT001455
E52685,TT001456
E52686,TT001457
E52687,TT001458
E52688,TT001459
E52689,TT001460
E52690,TT001461
E52691,TT001462
E52692,TT001463
E52693,TT001464
E52694,TT001465
E52695,TT001466
E52696,TT001467
E52697,TT001469
E52698,TT001470
E52699,TT001471
E52700,TT001472
E52701,TT001473
E52702,TT001474
E52703,TT001475
E52704,TT001476
E52705,TT001477
E52706,TT001478
E52707,TT001479
E52708,TT001480
E52709,TT001481
E52710,TT001482
E52711,TT001483
E52712,TT001484
E52713,TT001485
E52714,TT001486
E52715,TT001487
E52716,TT001488
E52717,TT001489
E52718,TT001490
E52719,TT001491
E52720,TT001492
E52721,TT001493
E52722,TT001494
E52723,TT001495
E52724,TT001496
E52725,TT001498
E52726,TT001499
E52727,TT001500
E52728,TT001501
E52729,TT001502
E52730,TT001503
E52731,TT001504
E52732,TT001505
E52733,TT001506
E52734,TT001507
E52735,TT001508
E52736,TT001509
E52737,TT001510
E52738,TT001511
E52739,TT001512
E52740,TT001513
E52741,TT001514
E52742,TT001515
E52743,TT001516
E52744,TT001517
E52745,TT001518
E52746,TT001519
E52747,TT001520
E52748,TT001521
E52749,TT001522
E52750,TT001523
E52751,TT001524
E52752,TT001525
E52753,TT001526
E52754,TT001527
E52755,TT001528
E52756,TT001529
E52757,TT001530
E52758,TT001536
E52759,TT001537
E52760,TT001538
E52761,TT001539
E52762,TT001540
E52763,TT001541
E52764,TT001542
E52765,TT001543
E52766,TT001544
E52767,TT001531
E52768,TT001532
E52769,TT001533
E52770,TT001534
E52771,TT001535
E52772,TT001545
E52773,TT001546
E52774,TT001547
E52775,TT001549
E52776,TT001550
E52777,TT001551
E52778,TT001552
E52779,TT001553
E52780,TT001554
E52781,TT001555
E52782,TT001556
E52783,TT001557
E52784,TT001558
E52785,TT001559
E52786,TT001560
E52787,TT001561
E52788,TT001562
E52789,TT001563
E52790,TT001564
E52791,TT001565
E52792,TT001566
E52793,TT001567
E52794,TT001568
E52795,TT001569
E52796,TT001570
E52797,TT001571
E52798,TT001572
E52799,TT001573
E52800,TT001574
E52801,TT001575
E52802,TT001576
E52803,TT001577
E52804,TT001578
E52805,TT001579
E52806,TT001580
E52807,TT001581
E52808,TT001583
E52809,TT001584
E52810,TT001585
E52811,TT001586
E52812,TT001587
E52813,TT001588
E52814,TT001589
E52815,TT001590
E52816,TT001591
E52817,TT001592
E52818,TT001593
E52819,TT001594
E52820,TT001595
E52821,TT001596
E52822,TT001597
E52823,TT001598
E52824,TT001599
E52825,TT001600
E52826,TT001601
E52827,TT001602
E52828,TT001603
E52829,TT001604
E52830,TT001605
E52831,TT001606
E52832,TT001607
E52833,TT001608
E52834,TT001609
E52835,TT001610
E52836,TT001611
E52837,TT001612
E52838,TT001613
E52839,TT001614
E52840,TT001615
E52841,TT001617
E52842,TT001618
E52843,TT001619
E52844,TT001620
E52845,TT001621
E52846,TT001622
E52847,TT001623
E52848,TT001624
E52849,TT001625
E52850,TT001626
E52851,TT001627
E52852,TT001628
E52853,TT001629
E52854,TT001630
E52855,TT001631
E52856,TT001632
E52857,TT001633
E52858,TT001634
E52859,TT001635
E52860,TT001636
E52861,TT001637
E52862,TT001638
E52863,TT001639
E52864,TT001640
E52865,TT001641
E52866,TT001643
E52867,TT001644
E52868,TT001645
E52869,TT001646
E52870,TT001647
E52871,TT001648
E52872,TT001649
E52873,TT001650
E52874,TT001651
E52875,TT001652
E52876,TT001653
E52877,TT001654
E52878,TT001655
E52879,TT001656
E52880,TT001657
E52881,TT001658
E52882,TT001659
E52883,TT001660
E52884,TT001661
E52885,TT001662
E52886,TT001663
E52887,TT001664
E52888,TT001665
E52889,TT001666
E52890,TT001667
E52891,TT001668
E52892,TT001669
E52893,TT001670
E52894,TT001671
E52895,TT001672
E52896,TT001673
E52897,TT001674
E52898,TT001675
E52899,TT001676
E52900,TT001677
E52901,TT001678
E52902,TT001679
E52903,TT001680
E52904,TT001681
E52905,TT001682
E52906,TT001683
E52907,TT001684
E52908,TT001685
E52909,TT001686
E52910,TT001687
E52911,TT001688
E52912,TT001689
E52913,TT001690
E52914,TT001691
E52915,TT001692
E52916,TT001693
E52917,TT001694
E52918,TT001695
E52919,TT001697
E52920,TT001698
E52921,TT001699
E52922,TT001700
E52923,TT001701
E52924,TT001702
E52925,TT001703
E52926,TT001704
E52927,TT001705
E52928,TT001706
E52929,TT001707
E52930,TT001708
E52931,TT001709
E52932,TT001710
E52933,TT001711
E52934,TT001712
E52935,TT001713
E52936,TT001714
E52937,TT001715
E52938,TT001716
E52939,TT001717
E52940,TT001718
E52941,TT001719
E52942,TT001720
E52943,TT001721
E52944,TT001722
E52945,TT001723
E52946,TT001724
E52947,TT001725
E52948,TT001727
E52949,TT001728
E52950,TT001729
E52951,TT001730
E52952,TT001731
E52953,TT001732
E52954,TT001733
E52955,TT001734
E52956,TT001735
E52957,TT001736
E52958,TT001737
E52959,TT001738
E52960,TT001739
E52961,TT001740
E52962,TT001741
E52963,TT001742
E52964,TT001744
E52965,TT001745
E52966,TT001746
E52967,TT001747
E52968,TT001748
E52969,TT001750
E52970,TT001751
E52971,TT001752
E52972,TT001753
E52973,TT001754
E52974,TT001756
E52975,TT001757
E52976,TT001758
E52977,TT001759
E52978,TT001760
E52979,TT001762
E52980,TT001763
E52981,TT001764
E52982,TT001765
E52983,TT001766
E52984,TT001767
E52985,TT001769
E52986,TT001770
E52987,TT001771
E52988,TT001772
E52989,TT001773
E52990,TT001774
E52991,TT001775
E52992,TT001776
E52993,TT001777
E52994,TT001778
E52995,TT001779
E52996,TT001780
E52997,TT001781
E52998,TT001782
E52999,TT001783
E53000,TT001784
E53001,TT001785
E53002,TT001786
E53003,TT001787
E53004,TT001794
E53005,TT001795
E53006,TT001796
E53007,TT001797
E53008,TT001798
E53009,TT001799
E53010,TT001800
E53011,TT001801
E53012,TT001802
E53013,TT001803
E53014,TT001804
E53015,TT001805
E53016,TT001806
E53017,TT001807
E53018,TT001808
E53019,TT001809
E53020,TT001810
E53021,TT001811
E53022,TT001812
E53023,TT001813
E53024,TT001814
E53025,TT001815
E53026,TT001816
E53027,TT001817
E53028,TT001818
E53029,TT001819
E53030,TT001820
E53031,TT001821
E53032,TT001822
E53033,TT001823
E53034,TT001824
E53035,TT001825
E53036,TT001826
E53037,TT001827
E53038,TT001828
E53039,TT001829
E53040,TT001830
E53041,TT001831
E53042,TT001832
E53043,TT001833
E53044,TT001834
E53045,TT001788
E53046,TT001789
E53047,TT001790
E53048,TT001791
E53049,TT001792
E53050,TT001793
E53051,TT001840
E53052,TT001841
E53053,TT001842
E53054,TT001843
E53055,TT001844
E53056,TT001845
E53057,TT001846
E53058,TT001847
E53059,TT001848
E53060,TT001849
E53061,TT001850
E53062,TT001851
E53063,TT001852
E53064,TT001853
E53065,TT001854
E53066,TT001855
E53067,TT001856
E53068,TT001857
E53069,TT001858
E53070,TT001859
E53071,TT001860
E53072,TT001861
E53073,TT001862
E53074,TT001863
E53075,TT001864
E53076,TT001865
E53077,TT001866
E53078,TT001868
E53079,TT001869
E53080,TT001870
E53081,TT001871
E53082,TT001872
E53083,TT001873
E53084,TT001874
E53085,TT001876
E53086,TT001877
E53087,TT001878
E53088,TT001879
E53089,TT001880
E53090,TT001881
E53091,TT001882
E53092,TT001883
E53093,TT001884
E53094,TT001885
E53095,TT001886
E53096,TT001887
E53097,TT001888
E53098,TT001889
E53099,TT001890
E53100,TT001892
E53101,TT001893
E53102,TT001894
E53103,TT001895
E53104,TT001896
E53105,TT001897
E53106,TT001898
E53107,TT001899
E53108,TT001900
E53109,TT001901
E53110,TT001902
E53111,TT001903
E53112,TT001904
E53113,TT001906
E53114,TT001907
E53115,TT001908
E53116,TT001909
E53117,TT001910
E53118,TT001911
E53119,TT001912
E53120,TT001913
E53121,TT001914
E53122,TT001915
E53123,TT001916
E53124,TT001917
E53125,TT001918
E53126,TT001919
E53127,TT001920
E53128,TT001921
E53129,TT001922
E53130,TT001923
E53131,TT001924
E53132,TT001925
E53133,TT001926
E53134,TT001927
E53135,TT001928
E53136,TT001929
E53137,TT001930
E53138,TT001931
E53139,TT001932
E53140,TT001933
E53141,TT001934
E53142,TT001935
E53143,TT001936
E53144,TT001937
E53145,TT001938
E53146,TT001939
E53147,TT001940
E53148,TT001941
E53149,TT001942
E53150,TT001944
E53151,TT001946
E53152,TT001947
E53153,TT001948
E53154,TT001949
E53155,TT001950
E53156,TT001951
E53157,TT001952
E53158,TT001953
E53159,TT001954
E53160,TT001955
E53161,TT001956
E53162,TT001957
E53163,TT001958
E53164,TT001959
E53165,TT001960
E53166,TT001961
E53167,TT001962
E53168,TT001963
E53169,TT001964
E53170,TT001965
E53171,TT001966
E53172,TT001967
E53173,TT001968
E53174,TT001969
E53175,TT001970
E53176,TT001971
E53177,TT001972
E53178,TT001973
E53179,TT001974
E53180,TT001975
E53181,TT001976
E53182,TT001977
E53183,TT001978
E53184,TT001979
E53185,TT001980
E53186,TT001981
E53187,TT001982
E53188,TT001983
E53189,TT001984
E53190,TT001985
E53191,TT001986
E53192,TT001987
E53193,TT001988
E53194,TT001989
E53195,TT001990
E53196,TT001991
E53197,TT001992
E53198,TT001993
E53199,TT001994
E53200,TT001995
E53201,TT001996
E53202,TT001997
E53203,TT001999
E53204,TT002001
E53205,TT002002
E53206,TT002003
E53207,TT002004
E53208,TT002005
E53209,TT002006
E53210,TT002007
E53211,TT002008
E53212,TT002009
E53213,TT002010
E53214,TT002011
E53215,TT002012
E53216,TT002013
E53217,TT002014
E53218,TT002015
E53219,TT002016
E53220,TT002017
E53221,TT002018
E53222,TT002019
E53223,TT002020
E53224,TT002021
E53225,TT002022
E53226,TT002023
E53227,TT002024
E53228,TT002025
E53229,TT002026
E53230,TT002027
E53231,TT002028
E53232,TT002029
E53233,TT002031
E53234,TT002032
E53235,TT002033
E53236,TT002034
E53237,TT002035
E53238,TT002036
E53239,TT002037
E53240,TT002038
E53241,TT002039
E53242,TT002040
E53243,TT002041
E53244,TT002042
E53245,TT002043
E53246,TT002044
E53247,TT002045
E53248,TT002046
E53249,TT002047
E53250,TT002048
E53251,TT002049
E53252,TT002050
E53253,TT002051
E53254,TT002052
E53255,TT002053
E53256,TT002054
E53257,TT002055
E53258,TT002056
E53259,TT002057
E53260,TT002058
E53261,TT002059
E53262,TT002060
E53263,TT002061
E53264,TT002062
E53265,TT002063
E53266,TT002064
E53267,TT002065
E53268,TT002066
E53269,TT002067
E53270,TT002068
E53271,TT002069
E53272,TT002070
E53273,TT002071
E53274,TT002072
E53275,TT002073
E53276,TT002074
E53277,TT002075
E53278,TT002076
E53279,TT002077
E53280,TT002078
E53281,TT002079
E53282,TT002080
E53283,TT002081
E53284,TT002082
E53285,TT002083
E53286,TT002084
E53287,TT002085
E53288,TT002086
E53289,TT002087
E53290,TT002088
E53291,TT002089
E53292,TT002090
E53293,TT002091
E53294,TT002093
E53295,TT002094
E53296,TT002095
E53297,TT002096
E53298,TT002097
E53299,TT002098
E53300,TT002099
E53301,TT002100
E53302,TT002101
E53303,TT002102
E53304,TT002103
E53305,TT002104
E53306,TT002105
E53307,TT002106
E53308,TT002107
E53309,TT002108
E53310,TT002109
E53311,TT002110
E53312,TT002113
E53313,TT002114
E53314,TT002115
E53315,TT002116
E53316,TT002117
E53317,TT002118
E53318,TT002119
E53319,TT002120
E53320,TT002121
E53321,TT002122
E53322,TT002123
E53323,TT002124
E53324,TT002125
E53325,TT002126
E53326,TT002127
E53327,TT002128
E53328,TT002129
E53329,TT002130
E53330,TT002131
E53331,TT002132
E53332,TT002133
E53333,TT002134
E53334,TT002135
E53335,TT002136
E53336,TT002137
E53337,TT002138
E53338,TT002139
E53339,TT002141
E53340,TT002142
E53341,TT002143
E53342,TT002144
E53343,TT002145
E53344,TT002146
E53345,TT002147
E53346,TT002148
E53347,TT002149
E53348,TT002150
E53349,TT002151
E53350,TT002152
E53351,TT002153
E53352,TT002154
E53353,TT002155
E53354,TT002156
E53355,TT002157
E53356,TT002158
E53357,TT002159
E53358,TT002160
E53359,TT002161
E53360,TT002162
E53361,TT002163
E53362,TT002164
E53363,TT002165
E53364,TT002166
E53365,TT002167
E53366,TT002168
E53367,TT002169
E53368,TT002170
E53369,TT002171
E53370,TT002172
E53371,TT002173
E53372,TT002174
E53373,TT002175
E53374,TT002176
E53375,TT002177
E53376,TT002178
E53377,TT002179
E53378,TT002180
E53379,TT002181
E53380,TT002182
E53381,TT002183
E53382,TT002185
E53383,TT002186
E53384,TT002187
E53385,TT002188
E53386,TT002189
E53387,TT002190
E53388,TT002191
E53389,TT002192
E53390,TT002193
E53391,TT002194
E53392,TT002195
E53393,TT002196
E53394,TT002197
E53395,TT002198
E53396,TT002200
E53397,TT002201
E53398,TT002202
E53399,TT002203
E53400,TT002204
E53401,TT002205
E53402,TT002206
E53403,TT002207
E53404,TT002208
E53405,TT002209
E53406,TT002210
E53407,TT002211
E53408,TT002212
E53409,TT002213
E53410,TT002214
E53411,TT002215
E53412,TT002216
E53413,TT002217
E53414,TT002218
E53415,TT002219
E53416,TT002220
E53417,TT002221
E53418,TT002222
E53419,TT002223
E53420,TT002224
E53421,TT002225
E53422,TT002226
E53423,TT002227
E53424,TT002228
E53425,TT002229
E53426,TT002230
E53427,TT002231
E53428,TT002232
E53429,TT002233
E53430,TT002234
E53431,TT002235
E53432,TT002236
E53433,TT002237
E53434,TT002238
E53435,TT002239
E53436,TT002240
E53437,TT002241
E53438,TT002242
E53439,TT002243
E53440,TT002244
E53441,TT002245
E53442,TT002246
E53443,TT002247
E53444,TT002248
E53445,TT002249
E53446,TT002250
E53447,TT002251
E53448,TT002252
E53449,TT002253
E53450,TT002254
E53451,TT002255
E53452,TT002256
E53453,TT002257
E53454,TT002258
E53455,TT002259
E53456,TT002260
E53457,TT002261
E53458,TT002262
E53459,TT002263
E53460,TT002264
E53461,TT002265
E53462,TT002266
E53463,TT002267
E53464,TT002268
E53465,TT002269
E53466,TT002270
E53467,TT002271
E53468,TT002272
E53469,TT002273
E53470,TT002274
E53471,TT002275
E53472,TT002276
E53473,TT002277
E53474,TT002278
E53475,TT002279
E53476,TT002280
E53477,TT002281
E53478,TT002282
E53479,TT002283
E53480,TT002284
E53481,TT002285
E53482,TT002286
E53483,TT002287
E53484,TT002288
E53485,TT002289
E53486,TT002290
E53487,TT002291
E53488,TT002292
E53489,TT002293
E53490,TT002294
E53491,TT002295
E53492,TT002296
E53493,TT002297
E53494,TT002298
E53495,TT002299
E53496,TT002300
E53497,TT002301
E53498,TT002302
E53499,TT002303
E53500,TT002304
E53501,TT002305
E53502,TT002306
E53503,TT002307
E53504,TT002308
E53505,TT002309
E53506,TT002310
E53507,TT002311
E53508,TT002312
E53509,TT002313
E53510,TT002314
E53511,TT002315
E53512,TT002316
E53513,TT002317
E53514,TT002318
E53515,TT002319
E53516,TT002320
E53517,TT002321
E53518,TT002322
E53519,TT002323
E53520,TT002324
E53521,TT002325
E53522,TT002326
E53523,TT002327
E53524,TT002328
E53525,TT002329
E53526,TT002330
E53527,TT002331
E53528,TT002332
E53529,TT002333
E53530,TT002334
E53531,TT002335
E53532,TT002336
E53533,TT002337
E53534,TT002338
E53535,TT002339
E53536,TT002340
E53537,TT002341
E53538,TT002342
E53539,TT002343
E53540,TT002344
E53541,TT002345
E53542,TT002346
E53543,TT002347
E53544,TT002348
E53545,TT002349
E53546,TT002350
E53547,TT002351
E53548,TT002352
E53549,TT002353
E53550,TT002354
E53551,TT002355
E53552,TT002356
E53553,TT002357
E53554,TT002358
E53555,TT002359
E53556,TT002360
E53557,TT002361
E53558,TT002362
E53559,TT002363
E53560,TT002364
E53561,TT002365
E53562,TT002366
E53563,TT002367
E53564,TT002368
E53565,TT002369
E53566,TT002370
E53567,TT002371
E53568,TT002372
E53569,TT002373
E53570,TT002374
E53571,TT002375
E53572,TT002376
E53573,TT002377
E53574,TT002378
E53575,TT002379
E53576,TT002380
E53577,TT002381
E53578,TT002382
E53579,TT002383
E53580,TT002384
E53581,TT002385
E53582,TT001835
E53583,TT001836
E53584,TT001838
E53585,TT001839
E53586,TT002392
E53587,TT002393
E53588,TT002394
E53589,TT002395
E53590,TT002396
E53591,TT002397
E53592,TT002398
E53593,TT002399
E53594,TT002400
E53595,TT002401
E53596,TT002402
E53597,TT002403
E53598,TT002404
E53599,TT002405
E53600,TT002406
E53601,TT002407
E53602,TT002417
E53603,TT002418
E53604,TT002419
E53605,TT002420
E53606,TT002421
E53607,TT002422
E53608,TT002423
E53609,TT002424
E53610,TT002425
E53611,TT002426
E53612,TT002427
E53613,TT002428
E53614,TT002429
E53615,TT002430
E53616,TT002431
E53617,TT002435
E53618,TT002436
E53619,CAP020
E53620,TT002386
E53621,TT002387
E53622,TT002388
E53623,TT002389
E53624,TT002390
E53625,TT002391
E53626,CAP097
E53627,CAP109
E53628,SKLBIO20
E53629,CAP116
E53630,CAP127
E53631,CAP154
E53632,CAP155
E53633,CAP156
E53634,CAP157
E53635,CAP158
E53636,SKLBC20
E53637,SKLBIO10
E53638,SKLBIO14
E53639,TT002457
E53640,SKLDT04
E53641,SKLCS40
E53642,SKLDT08
E53643,SKLDT09
E53644,SKLDT10
E53645,SKLDT23
E53646,SKLGEN51
E53647,SKLGEN05
E53648,SKLGEN14
E53649,SKLGEN18
E53650,SKLGEN44
E53651,SKLHC135
E53652,SKLHC10
E53653,SKLHC103
E53654,SKLHC116
E53655,SKLHC117
E53656,SKLHC133
E53657,TT002458
E53658,SKLHC17
E53659,SKLHC20
E53660,SKLHC58
